# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240201
# 종료일: 20240229
페이지 경로 및 화면 클래스,세션 소스,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/archives/111283,google,4,4,1,11,16,0,0
/archives/111312,google,4,3,1.3333333333333333,13.333333333333334,17,0,0
/archives/111387,skenergy.com,4,3,1.3333333333333333,36,15,0,0
/archives/111394,(direct),4,4,1,18.75,15,0,0
/archives/111533,google,4,3,1.3333333333333333,27,16,0,0
/archives/111831,skietechnology.com,4,4,1,61,16,0,0
/archives/111875,google,4,4,1,12.75,23,0,0
/archives/111887,skietechnology.com,4,3,1.3333333333333333,64,16,0,0
/archives/112024,google,4,3,1.3333333333333333,24.333333333333332,15,0,0
/archives/112036,(direct),4,4,1,2.25,12,0,0
/archives/112046,(direct),4,2,2,25.5,14,0,0
/archives/112156,naver.com,4,4,1,13.75,21,0,0
/archives/112239,sk-on.com,4,4,1,42.75,16,0,0
/archives/112385,google,4,3,1.3333333333333333,36.666666666666664,18,0,0
/archives/112411,(direct),4,4,1,19.5,19,0,0
/archives/112480,(direct),4,4,1,4.5,17,0,0
/archives/112566,(direct),4,3,1.3333333333333333,25.333333333333332,16,0,0
/archives/112566,skgeocentric.com,4,4,1,21.25,15,0,0
/archives/112686,(direct),4,4,1,0,16,0,0
/archives/112754,(direct),4,3,1.3333333333333333,99,16,0,0
/archives/112776,skgeocentric.com,4,4,1,34.75,17,0,0
/archives/112908,skenmove.com,4,3,1.3333333333333333,67,15,0,0
/archives/112956,(direct),4,4,1,17.25,16,0,0
/archives/112956,naver,4,3,1.3333333333333333,25.333333333333332,14,0,0
/archives/112995,naver.com,4,4,1,4.25,19,0,0
/archives/113083,google,4,3,1.3333333333333333,3.3333333333333335,16,0,0
/archives/113083,skincheonpetrochem.com,4,5,0.8,14,15,0,0
/archives/113159,statics.teams.cdn.office.net,4,1,4,2,20,0,0
/archives/113197,naver.com,4,4,1,28.75,16,0,0
/archives/113226,l.facebook.com,4,2,2,88.5,16,0,0
/archives/113226,skenmove.com,4,4,1,44,16,0,0
/archives/113268,(direct),4,3,1.3333333333333333,0,15,0,0
/archives/113390,google,4,4,1,6.5,15,0,0
/archives/113432,sk-on.com,4,4,1,26.25,16,0,0
/archives/113663,skincheonpetrochem.com,4,5,0.8,14,22,0,0
/archives/113680,linkedin.com,4,4,1,3.25,18,0,0
/archives/113881,newsletter,4,4,1,5.75,15,0,0
/archives/113897,(direct),4,3,1.3333333333333333,10,14,0,0
/archives/113952,newsletter,4,3,1.3333333333333333,3,15,0,0
/archives/113952,youtube,4,4,1,0.5,17,0,0
/archives/114014,m.facebook.com,4,4,1,7,20,0,0
/archives/114038,l.facebook.com,4,2,2,5,13,0,0
/archives/114038,m.facebook.com,4,4,1,7,20,0,0
/archives/114038,newsletter,4,3,1.3333333333333333,1.6666666666666667,14,0,0
/archives/114052,skgeocentric.com,4,2,2,16.5,15,0,0
/archives/114065,l.facebook.com,4,2,2,167.5,16,0,0
/archives/114065,m.facebook.com,4,4,1,7,20,0,0
/archives/114065,skenmove.com,4,2,2,99.5,13,0,0
/archives/114118,skgeocentric.com,4,3,1.3333333333333333,36.333333333333336,14,0,0
/archives/12222,google,4,4,1,34.25,18,0,0
/archives/12513,google,4,1,4,13,19,0,0
/archives/13104,google,4,4,1,16.25,19,0,0
/archives/13362,(direct),4,4,1,0,16,0,0
/archives/13718,naver,4,4,1,48.25,20,0,0
/archives/14188,google,4,4,1,33,18,0,0
/archives/14651,google,4,4,1,35.25,18,0,0
/archives/18606,google,4,4,1,53,23,0,0
/archives/18648,naver,4,4,1,66.25,19,0,0
/archives/19039,google,4,4,1,136.25,21,0,0
/archives/19392,google,4,3,1.3333333333333333,17,19,0,0
/archives/19961,google,4,3,1.3333333333333333,46.333333333333336,22,0,0
/archives/21366,google,4,3,1.3333333333333333,56.333333333333336,19,0,0
/archives/21532,google,4,4,1,24,21,0,0
/archives/21592,google,4,5,0.8,39.4,16,0,0
/archives/22870,google,4,4,1,30.75,21,0,0
/archives/24435,google,4,4,1,29.25,20,0,0
/archives/24485,google,4,3,1.3333333333333333,31.666666666666668,19,0,0
/archives/24874,google,4,4,1,25.5,22,0,0
/archives/25030,naver,4,3,1.3333333333333333,26.333333333333332,18,0,0
/archives/25258,google,4,4,1,46.25,21,0,0
/archives/2624,naver,4,3,1.3333333333333333,19,18,0,0
/archives/26466,google,4,4,1,26.75,22,0,0
/archives/26728,google,4,3,1.3333333333333333,11,17,0,0
/archives/27556,google,4,4,1,6,18,0,0
/archives/27728,google,4,2,2,29.5,18,0,0
/archives/28011,google,4,1,4,76,15,0,0
/archives/28520,(direct),4,2,2,0,14,0,0
/archives/32279,(direct),4,3,1.3333333333333333,3.6666666666666665,17,0,0
/archives/33074,google,4,4,1,45,14,0,0
/archives/33139,naver,4,3,1.3333333333333333,21,17,0,0
/archives/34162,naver.com,4,4,1,58,20,0,0
/archives/34651,google,4,4,1,22.5,20,0,0
/archives/34678,(direct),4,4,1,0.75,16,0,0
/archives/35200,(direct),4,1,4,22,16,0,0
/archives/35674,google,4,3,1.3333333333333333,15,17,0,0
/archives/35690,(direct),4,3,1.3333333333333333,4,17,0,0
/archives/36712,(direct),4,4,1,0,16,0,0
/archives/37214,google,4,1,4,41,18,0,0
/archives/38490,naver.com,4,3,1.3333333333333333,53.666666666666664,20,0,0
/archives/45598,google,4,4,1,40.75,22,0,0
/archives/4735,naver,4,4,1,189.25,21,0,0
/archives/47927,google,4,4,1,50,20,0,0
/archives/47994,google,4,3,1.3333333333333333,31,17,0,0
/archives/48569,google,4,3,1.3333333333333333,10.666666666666666,17,0,0
/archives/48881,google,4,3,1.3333333333333333,9,18,0,0
/archives/48939,google,4,4,1,29.5,19,0,0
/archives/49220,google,4,3,1.3333333333333333,67.66666666666667,18,0,0
/archives/50203,google,4,4,1,18.75,19,0,0
/archives/51077,(direct),4,4,1,13.75,19,0,0
/archives/54173,google,4,3,1.3333333333333333,107.33333333333333,23,0,0
/archives/54273,google,4,3,1.3333333333333333,68.33333333333333,20,0,0
/archives/57359,sktradinginternational.com,4,4,1,45.75,16,0,0
/archives/58745,google,4,4,1,21.5,21,0,0
/archives/59768,google,4,4,1,7.75,18,0,0
/archives/59917,google,4,4,1,6.5,17,0,0
/archives/59917,naver,4,4,1,46,22,0,0
/archives/59934,google,4,3,1.3333333333333333,41.666666666666664,16,0,0
/archives/61657,google,4,3,1.3333333333333333,31.666666666666668,18,0,0
/archives/62799,google,4,2,2,45.5,16,0,0
/archives/63456,google,4,4,1,18,20,0,0
/archives/63622,bing,4,4,1,65,21,0,0
/archives/64250,google,4,4,1,21.25,20,0,0
/archives/6654,google,4,2,2,36.5,18,0,0
/archives/67606,google,4,4,1,10.25,22,0,0
/archives/67841,naver,4,4,1,82.5,22,0,0
/archives/68784,(direct),4,4,1,0,16,0,0
/archives/6947,youtube,4,1,4,65,18,0,0
/archives/70300,naver.com,4,4,1,21.25,21,0,0
/archives/70728,google,4,3,1.3333333333333333,47,18,0,0
/archives/70749,google,4,4,1,46.5,18,0,0
/archives/70929,(direct),4,4,1,0,16,0,0
/archives/7103,google,4,3,1.3333333333333333,11.333333333333334,14,0,0
/archives/71909,google,4,4,1,28.25,21,0,0
/archives/71909,naver,4,4,1,69.5,19,0,0
/archives/72036,google,4,3,1.3333333333333333,18.666666666666668,18,0,0
/archives/7348,naver,4,4,1,147.5,21,0,0
/archives/73541,google,4,3,1.3333333333333333,41.666666666666664,19,0,0
/archives/74464,google,4,4,1,13.25,17,0,0
/archives/75805,naver,4,4,1,42.5,22,0,0
/archives/76494,(direct),4,3,1.3333333333333333,0,14,0,0
/archives/76496,naver,4,4,1,25,22,0,0
/archives/78466,naver,4,4,1,62.25,20,0,0
/archives/7868,google,4,4,1,43,20,0,0
/archives/78837,google,4,4,1,30,17,0,0
/archives/80453,google,4,3,1.3333333333333333,74,16,0,0
/archives/8051,naver.com,4,3,1.3333333333333333,1.6666666666666667,14,0,0
/archives/81931,naver,4,3,1.3333333333333333,61.333333333333336,19,0,0
/archives/8289,google,4,4,1,126,19,0,0
/archives/83099,google,4,4,1,39.25,17,0,0
/archives/83166,(direct),4,4,1,5,20,0,0
/archives/83571,bing,4,2,2,155,17,0,0
/archives/85055,google,4,3,1.3333333333333333,10.333333333333334,16,0,0
/archives/85574,google,4,1,4,109,13,0,0
/archives/86313,jksee.or.kr,4,1,4,9,18,0,0
/archives/86941,google,4,4,1,7.25,17,0,0
/archives/87345,google,4,3,1.3333333333333333,56.333333333333336,19,0,0
/archives/88291,google,4,3,1.3333333333333333,62.666666666666664,17,0,0
/archives/88816,naver,4,3,1.3333333333333333,29.333333333333332,19,0,0
/archives/88954,naver,4,4,1,219.5,19,0,0
/archives/89828,google,4,2,2,35,16,0,0
/archives/90087,google,4,4,1,50.5,20,0,0
/archives/90131,sk-on.com,4,1,4,28,16,0,0
/archives/90451,google,4,3,1.3333333333333333,50,18,0,0
/archives/91011,(direct),4,1,4,0,11,0,0
/archives/9192,google,4,4,1,48.25,21,0,0
/archives/92277,naver,4,4,1,102.5,19,0,0
/archives/9249,google,4,4,1,19.5,19,0,0
/archives/92534,google,4,3,1.3333333333333333,32.333333333333336,20,0,0
/archives/92917,naver,4,2,2,37.5,14,0,0
/archives/93153,google,4,4,1,20.5,19,0,0
/archives/93157,(direct),4,4,1,12.25,17,0,0
/archives/9318,google,4,3,1.3333333333333333,85.66666666666667,18,0,0
/archives/93235,naver.com,4,2,2,61,14,0,0
/archives/93340,google,4,2,2,33,20,0,0
/archives/93460,google,4,4,1,10.5,22,0,0
/archives/9370,(direct),4,4,1,111.25,20,0,0
/archives/93867,google,4,4,1,49,13,0,0
/archives/94210,google,4,3,1.3333333333333333,37.333333333333336,21,0,0
/archives/94778,naver,4,1,4,64,18,0,0
/archives/95467,google,4,3,1.3333333333333333,59.333333333333336,14,0,0
/archives/9562,google,4,3,1.3333333333333333,16,18,0,0
/archives/95661,google,4,4,1,23.5,20,0,0
/archives/95863,google,4,4,1,14.5,15,0,0
/archives/95988,google,4,4,1,51.25,18,0,0
/archives/95988,naver,4,4,1,33.75,21,0,0
/archives/96252,google,4,3,1.3333333333333333,32.666666666666664,17,0,0
/archives/96274,naver,4,3,1.3333333333333333,30.666666666666668,17,0,0
/archives/96309,google,4,4,1,37,17,0,0
/archives/9637,google,4,4,1,24.25,22,0,0
/archives/96443,google,4,3,1.3333333333333333,10.666666666666666,21,0,0
/archives/96535,naver,4,4,1,17.25,21,0,0
/archives/96818,google,4,3,1.3333333333333333,26.666666666666668,15,0,0
/archives/96958,google,4,2,2,64,17,0,0
/archives/96997,google,4,3,1.3333333333333333,52.333333333333336,15,0,0
/archives/97264,(direct),4,3,1.3333333333333333,0,16,0,0
/archives/97325,google,4,4,1,44.5,17,0,0
/archives/97593,google,4,4,1,70.5,19,0,0
/archives/97763,google,4,3,1.3333333333333333,116.33333333333333,18,0,0
/archives/98307,naver,4,4,1,41.25,17,0,0
/archives/98325,google,4,2,2,62.5,17,0,0
/archives/98731,bing,4,4,1,92,23,0,0
/archives/98731,naver.com,4,2,2,57.5,16,0,0
/archives/98931,google,4,3,1.3333333333333333,45,22,0,0
/archives/99191,google,4,3,1.3333333333333333,55.333333333333336,17,0,0
/archives/99281,google,4,2,2,66,15,0,0
/archives/99298,google,4,4,1,10.75,20,0,0
/archives/99492,naver,4,2,2,48.5,18,0,0
/archives/category/2023,naver,4,3,1.3333333333333333,9,16,0,0
/archives/category/business,bing,4,4,1,12.75,15,0,0
/archives/category/business/sk-geo-centric,bing,4,2,2,50,16,0,0
/archives/category/business/sk-ietechnology,naver,4,3,1.3333333333333333,13.333333333333334,15,0,0
/archives/category/business/sk-incheonpetrochem,naver.com,4,4,1,3.25,14,0,0
/archives/category/business/sk-incheonpetrochem,skenergy.com,4,4,1,3,16,0,0
/archives/category/business/sk-innovation,skenmove.com,4,4,1,5.5,16,0,0
/archives/category/business/sk-innovation,skgeocentric.com,4,4,1,3.25,15,0,0
/archives/category/business/sk-on,skearthon.com,4,2,2,22,16,0,0
/archives/category/field-news/inno-field,bing,4,3,1.3333333333333333,16.333333333333332,14,0,0
/archives/category/field-news/inno-field,skenmove.com,4,1,4,123,16,0,0
/archives/category/field-news/inno-field,skgeocentric.com,4,4,1,22,16,0,0
/archives/category/field-news/inno-people,skgeocentric.com,4,3,1.3333333333333333,11,16,0,0
/archives/category/industry-and-insight,naver.com,4,2,2,39.5,13,0,0
/archives/category/industry-and-insight/basics,l.facebook.com,4,1,4,133,16,0,0
/archives/category/industry-and-insight/basics,skietechnology.com,4,4,1,30,16,0,0
/archives/category/industry-and-insight/inno-column,sk-on.com,4,4,1,15.75,16,0,0
/archives/category/press/archive,skenergy.com,4,4,1,16,15,0,0
/archives/tag/carbon-to-green,google,4,3,1.3333333333333333,10,18,0,0
/archives/tag/green-transformation,google,4,4,1,7.5,23,0,0
/archives/tag/ocean-h,google,4,3,1.3333333333333333,3.6666666666666665,15,0,0
/archives/tag/sk지크,google,4,3,1.3333333333333333,31.666666666666668,17,0,0
/archives/tag/sk행복어린이집,google,4,2,2,10.5,15,0,0
/archives/tag/기술혁신연구원,m.search.naver.com,4,1,4,66,18,0,0
/archives/tag/데이터센터,google,4,3,1.3333333333333333,6.666666666666667,22,0,0
/archives/tag/목도리예쁘게,naver,4,3,1.3333333333333333,9.666666666666666,15,0,0
/archives/tag/부모초청행사,google,4,3,1.3333333333333333,4.333333333333333,21,0,0
/archives/tag/사내-어린이집,naver.com,4,2,2,7,17,0,0
/archives/tag/스키노맨,google,4,4,1,2.5,19,0,0
/archives/tag/어린이날,naver,4,1,4,7,17,0,0
/archives/tag/예쁜머플러,naver,4,3,1.3333333333333333,9.333333333333334,15,0,0
/archives/tag/오픈-이노베이션,google,4,4,1,1,21,0,0
/archives/tag/유베이스,google,4,3,1.3333333333333333,3,16,0,0
/archives/tag/일렉트로닉,naver,4,1,4,43,15,0,0
/archives/tag/장애인표준사업장,google,4,2,2,18.5,18,0,0
/archives/tag/창립기념일,google,4,3,1.3333333333333333,9.666666666666666,21,0,0
/archives/tag/하이이노베이션,naver,4,3,1.3333333333333333,9,24,0,0
/archives/tag/한국장애인고용공단,google,4,3,1.3333333333333333,3,19,0,0
/archives/tag/행복나래,google,4,4,1,2.25,22,0,0
/archives/tag/행복날개수련원,naver.com,4,3,1.3333333333333333,12.333333333333334,20,0,0
/archives/tag/행복모음,google,4,2,2,6.5,17,0,0
/archives/tag/행복산책,google,4,1,4,15,12,0,0
/archives/tag/휴대폰케이스,naver,4,1,4,2,9,0,0
/posts,skenmove.com,4,3,1.3333333333333333,27.666666666666668,17,0,0
/privacy20210908,google,4,4,1,17.5,20,0,0
/,duckduckgo,3,1,3,29,11,0,0
/,namu.wiki,3,3,1,4.666666666666667,8,0,0
/,search.google.com,3,1,3,21,12,0,0
/,yahoo,3,1,3,34,17,0,0
/archives/100222,naver,3,2,1.5,2,15,0,0
/archives/100505,(direct),3,3,1,0,12,0,0
/archives/100554,google,3,3,1,28.666666666666668,11,0,0
/archives/100667,bing,3,2,1.5,74.5,15,0,0
/archives/100667,naver.com,3,3,1,51.333333333333336,15,0,0
/archives/100723,google,3,3,1,13,16,0,0
/archives/100731,google,3,2,1.5,4.5,17,0,0
/archives/100739,m.search.naver.com,3,2,1.5,27.5,7,0,0
/archives/100759,naver,3,1,3,360,13,0,0
/archives/100851,naver.com,3,2,1.5,20.5,13,0,0
/archives/100999,google,3,3,1,36,16,0,0
/archives/101143,(direct),3,3,1,74,15,0,0
/archives/101213,m.search.naver.com,3,1,3,184,13,0,0
/archives/101469,naver,3,2,1.5,21,15,0,0
/archives/10169,google,3,3,1,29,14,0,0
/archives/101945,(direct),3,1,3,140,11,0,0
/archives/102043,l.instagram.com,3,2,1.5,3,12,0,0
/archives/102075,google,3,3,1,26,15,0,0
/archives/102149,google,3,2,1.5,34,13,0,0
/archives/102285,google,3,2,1.5,31,10,0,0
/archives/102531,google,3,3,1,14.666666666666666,14,0,0
/archives/102664,daum,3,2,1.5,22,14,0,0
/archives/102795,(direct),3,3,1,0,12,0,0
/archives/102835,cheonil.daouoffice.com,3,2,1.5,17.5,16,0,0
/archives/103003,google,3,2,1.5,22.5,14,0,0
/archives/103105,google,3,3,1,8.333333333333334,15,0,0
/archives/103145,(direct),3,1,3,8,9,0,0
/archives/103216,google,3,2,1.5,28.5,12,0,0
/archives/103310,google,3,3,1,7,11,0,0
/archives/103310,skincheonpetrochem.com,3,3,1,18.333333333333332,12,0,0
/archives/103367,naver,3,1,3,103,12,0,0
/archives/103372,(direct),3,3,1,0,12,0,0
/archives/103400,google,3,3,1,20.333333333333332,12,0,0
/archives/103688,google,3,3,1,6.666666666666667,15,0,0
/archives/103947,m.blog.naver.com,3,2,1.5,0,10,0,0
/archives/103947,newsletter,3,1,3,11,10,0,0
/archives/104002,naver,3,3,1,0.6666666666666666,15,0,0
/archives/104002,sk-on.com,3,3,1,11.666666666666666,11,0,0
/archives/104136,google,3,3,1,8.666666666666666,13,0,0
/archives/104151,google,3,3,1,34,18,0,0
/archives/104187,sk-on.com,3,1,3,1,14,0,0
/archives/104261,(direct),3,2,1.5,25.5,13,0,0
/archives/104346,google,3,2,1.5,98.5,14,0,0
/archives/104493,(direct),3,3,1,0,11,0,0
/archives/104788,google,3,3,1,34.666666666666664,13,0,0
/archives/104978,google,3,3,1,31,11,0,0
/archives/105258,google,3,2,1.5,24,12,0,0
/archives/105264,naver,3,3,1,43.666666666666664,16,0,0
/archives/105299,google,3,3,1,19.666666666666668,17,0,0
/archives/105331,google,3,3,1,18.666666666666668,16,0,0
/archives/105331,naver,3,2,1.5,73,14,0,0
/archives/105343,naver,3,1,3,58,14,0,0
/archives/105440,sk-on.com,3,3,1,46.666666666666664,12,0,0
/archives/105449,(direct),3,3,1,9,14,0,0
/archives/105458,skgeocentric.com,3,1,3,29,9,0,0
/archives/105551,google,3,3,1,33,12,0,0
/archives/105586,(direct),3,3,1,13.333333333333334,14,0,0
/archives/105641,google,3,3,1,1,9,0,0
/archives/105726,google,3,2,1.5,0.5,14,0,0
/archives/105741,google,3,3,1,9.666666666666666,12,0,0
/archives/105741,naver,3,3,1,32.666666666666664,17,0,0
/archives/105821,naver,3,3,1,41,15,0,0
/archives/105883,instagram.com,3,2,1.5,0,11,0,0
/archives/105985,google,3,3,1,18,14,0,0
/archives/106126,google,3,3,1,56.666666666666664,12,0,0
/archives/106254,(direct),3,2,1.5,134,11,0,0
/archives/106387,(direct),3,3,1,19,12,0,0
/archives/106701,naver,3,3,1,56,17,0,0
/archives/106868,naver,3,3,1,32,16,0,0
/archives/107036,google,3,3,1,84,15,0,0
/archives/107506,google,3,3,1,63.666666666666664,13,0,0
/archives/107557,naver,3,3,1,35,15,0,0
/archives/107579,google,3,3,1,2.6666666666666665,16,0,0
/archives/107660,google,3,2,1.5,7.5,11,0,0
/archives/107717,skgeocentric.com,3,3,1,29.666666666666668,12,0,0
/archives/107738,(direct),3,2,1.5,13,14,0,0
/archives/107875,google,3,3,1,14.333333333333334,14,0,0
/archives/107875,naver,3,3,1,13.333333333333334,17,0,0
/archives/107982,google,3,3,1,6,14,0,0
/archives/108122,(direct),3,3,1,0,12,0,0
/archives/108461,naver,3,3,1,38,15,0,0
/archives/108736,naver,3,3,1,29.666666666666668,12,0,0
/archives/108834,google,3,3,1,23.666666666666668,12,0,0
/archives/109111,naver,3,1,3,30,10,0,0
/archives/109603,naver,3,2,1.5,37,14,0,0
/archives/10963,naver,3,3,1,9.333333333333334,16,0,0
/archives/109761,google,3,3,1,22.666666666666668,13,0,0
/archives/109888,(direct),3,3,1,0,11,0,0
/archives/109888,naver,3,3,1,17.333333333333332,11,0,0
/archives/109932,google,3,3,1,80,17,0,0
/archives/110104,google,3,3,1,23,12,0,0
/archives/110120,google,3,3,1,6.666666666666667,13,0,0
/archives/110245,google,3,3,1,42,14,0,0
/archives/110323,(direct),3,3,1,98.66666666666667,13,0,0
/archives/110323,sk-on.com,3,3,1,43.666666666666664,10,0,0
/archives/110328,google,3,3,1,17,14,0,0
/archives/110446,google,3,1,3,16,12,0,0
/archives/110612,(direct),3,3,1,0,12,0,0
/archives/110626,(direct),3,3,1,0,12,0,0
/archives/110675,(direct),3,3,1,0,12,0,0
/archives/110768,google,3,2,1.5,49,14,0,0
/archives/110919,naver,3,3,1,48.333333333333336,16,0,0
/archives/111159,google,3,2,1.5,3.5,10,0,0
/archives/111245,(direct),3,2,1.5,20.5,10,0,0
/archives/111302,google,3,3,1,5.666666666666667,11,0,0
/archives/111312,(direct),3,3,1,1,12,0,0
/archives/111406,naver,3,3,1,42.666666666666664,11,0,0
/archives/111421,google,3,3,1,18,17,0,0
/archives/111435,naver,3,1,3,40,12,0,0
/archives/111466,skgeocentric.com,3,2,1.5,88,11,0,0
/archives/111480,google,3,3,1,17.333333333333332,14,0,0
/archives/111495,skenergy.com,3,3,1,40.333333333333336,12,0,0
/archives/111631,skearthon.com,3,1,3,1,10,0,0
/archives/111652,statics.teams.cdn.office.net,3,1,3,24,10,0,0
/archives/111719,google,3,2,1.5,78.5,16,0,0
/archives/111929,(direct),3,3,1,61.666666666666664,12,0,0
/archives/111929,naver,3,3,1,20,11,0,0
/archives/111949,google,3,2,1.5,93,14,0,0
/archives/112053,google,3,2,1.5,6,10,0,0
/archives/112142,sk-on.com,3,3,1,28.333333333333332,11,0,0
/archives/112250,naver,3,2,1.5,14,15,0,0
/archives/112318,google,3,3,1,7.333333333333333,15,0,0
/archives/112513,naver,3,2,1.5,21,11,0,0
/archives/112603,(direct),3,3,1,19.333333333333332,11,0,0
/archives/112815,skenergy.com,3,1,3,167,10,0,0
/archives/112882,google,3,3,1,28.333333333333332,13,0,0
/archives/112908,m.search.naver.com,3,3,1,39.666666666666664,15,0,0
/archives/112908,ma12.mailplug.com,3,1,3,23,13,0,0
/archives/112908,naver.com,3,3,1,49.666666666666664,13,0,0
/archives/112908,sk-on.com,3,3,1,61.333333333333336,12,0,0
/archives/112908,skearthon.com,3,1,3,16,12,0,0
/archives/112908,sktradinginternational.com,3,3,1,33.333333333333336,10,0,0
/archives/112989,google,3,2,1.5,47,13,0,0
/archives/112989,sk-on.com,3,3,1,25.333333333333332,12,0,0
/archives/112995,naver,3,3,1,8.666666666666666,15,0,0
/archives/113083,(direct),3,1,3,2,11,0,0
/archives/113083,naver,3,3,1,13,14,0,0
/archives/113099,(direct),3,2,1.5,63,10,0,0
/archives/113121,sk-on.com,3,2,1.5,11,12,0,0
/archives/113149,google,3,2,1.5,34.5,11,0,0
/archives/113149,naver,3,3,1,15,13,0,0
/archives/113159,facebook,3,3,1,2.6666666666666665,14,0,0
/archives/113186,(direct),3,2,1.5,14,9,0,0
/archives/113197,m.search.naver.com,3,3,1,40.666666666666664,12,0,0
/archives/113218,(direct),3,1,3,593,14,0,0
/archives/113268,google,3,2,1.5,21,12,0,0
/archives/113390,naver,3,3,1,11,12,0,0
